SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,11232 Schmidt Rd,El Monte,CA,91733,210000,3,3.0,,1912,,1993,,110,,,,,http://www.redfin.com/CA/El-Monte/11232-Schmidt-Rd-91733/home/7796010,,,N,Y,34.0570932,-118.0310885
PAST SALE,September-14-2012,Single Family Residential,12102 Magnolia St,El Monte,CA,91732,335000,3,3.0,619 - El Monte,1312,9239,1946,1780,255,,Sold,,,http://www.redfin.com/CA/El-Monte/12102-Magnolia-St-91732/home/7796434,CRMLS,A12067278,N,Y,34.0582264,-118.0206237
PAST SALE,,Single Family Residential,11948 Klingerman St,El Monte,CA,91732,214000,3,1.0,,1591,9085,1956,,135,,,,,http://www.redfin.com/CA/El-Monte/11948-Klingerman-St-91732/home/7796595,,,N,Y,34.0548,-118.028729
PAST SALE,,Single Family Residential,2328 Cogswell Rd,El Monte,CA,91732,127000,3,2.0,,1008,6704,1953,,126,,,,,http://www.redfin.com/CA/El-Monte/2328-Cogswell-Rd-91732/home/7796684,,,N,Y,34.0538315,-118.0289575
PAST SALE,March-1-2013,Single Family Residential,12212 Pineville St,El Monte,CA,91732,332900,3,1.75,619 - El Monte,1304,5281,1951,1612,255,,Sold,,,http://www.redfin.com/CA/El-Monte/12212-Pineville-St-91732/home/7796889,CRMLS,TR13007477,N,Y,34.0506799,-118.0261656
PAST SALE,October-6-2010,Single Family Residential,12221 Klingerman St,El Monte,CA,91732,205000,2,1.0,619 - El Monte,899,10271,1949,2489,228,,Sold,,,http://www.redfin.com/CA/El-Monte/12221-Klingerman-St-91732/home/7796911,CRMLS,C10050030,N,Y,34.0519353,-118.0241604
PAST SALE,,Single Family Residential,12238 Schmidt Rd,El Monte,CA,91732,125000,2,1.0,,520,7622,1932,,240,,,,,http://www.redfin.com/CA/El-Monte/12238-Schmidt-Rd-91732/home/7796909,,,N,Y,34.0519566,-118.0233709
PAST SALE,,Single Family Residential,2460 Maxson Rd,El Monte,CA,91732,130000,3,2.0,,1052,5752,1953,,124,,,,,http://www.redfin.com/CA/El-Monte/2460-Maxson-Rd-91732/home/7796924,,,N,Y,34.0531557,-118.0235201
PAST SALE,,Single Family Residential,2436 Leafdale Ave,El Monte,CA,91732,142000,2,1.0,,720,6840,1949,,197,,,,,http://www.redfin.com/CA/El-Monte/2436-Leafdale-Ave-91732/home/7796995,,,N,Y,34.0534149,-118.0247972
PAST SALE,March-23-2015,Single Family Residential,2413 Maxson Rd,El Monte,CA,91732,340000,2,1.0,619 - El Monte,720,6803,1949,860,472,,Sold,,,http://www.redfin.com/CA/El-Monte/2413-Maxson-Rd-91732/home/7797009,CRMLS,CV15002355,N,Y,34.0525578,-118.0249405
PAST SALE,,Single Family Residential,2457 Leafdale Ave,El Monte,CA,91732,66000,2,1.0,,720,6993,1949,,92,,,,,http://www.redfin.com/CA/El-Monte/2457-Leafdale-Ave-91732/home/7797024,,,N,Y,34.0541157,-118.0247065
PAST SALE,October-7-2010,Single Family Residential,2502 Cogswell Rd,El Monte,CA,91732,205000,2,1.0,619 - El Monte,720,5406,1949,2488,285,,Sold,,,http://www.redfin.com/CA/El-Monte/2502-Cogswell-Rd-91732/home/7797037,CRMLS,C10076036,N,Y,34.0556839,-118.0266937
PAST SALE,,Single Family Residential,2428 Cogswell Rd,El Monte,CA,91732,18500,2,2.0,,1472,5918,1948,,13,,,,,http://www.redfin.com/CA/El-Monte/2428-Cogswell-Rd-91732/home/7797060,,,N,Y,34.0551946,-118.0273278
PAST SALE,,Single Family Residential,2562 Parkway Dr,El Monte,CA,91732,137000,3,1.0,,1249,6906,1959,,110,,,,,http://www.redfin.com/CA/El-Monte/2562-Parkway-Dr-91732/home/7797171,,,N,Y,34.0486007,-118.0155008
PAST SALE,,Single Family Residential,2524 Burkett Rd,El Monte,CA,91732,68000,2,1.0,,1040,22016,1935,,65,,,,,http://www.redfin.com/CA/El-Monte/2524-Burkett-Rd-91732/home/7797256,,,N,Y,34.0492024,-118.0172556
PAST SALE,August-30-2010,Single Family Residential,2527 Parkway Dr,El Monte,CA,91732,315000,3,2.0,619 - El Monte,1472,9600,1946,2526,214,,Sold,,,http://www.redfin.com/CA/El-Monte/2527-Parkway-Dr-91732/home/7797267,CRMLS,C09130475,N,Y,34.0483645,-118.0168186
PAST SALE,,Single Family Residential,12433 Klingerman St,El Monte,CA,91732,132000,2,1.0,,1020,12556,1947,,129,,,,,http://www.redfin.com/CA/El-Monte/12433-Klingerman-St-91732/home/7797336,,,N,Y,34.048254,-118.0203036
PAST SALE,,Single Family Residential,12430 Magnolia St,El Monte,CA,91732,390000,3,2.0,,1412,4749,1961,,276,,,,,http://www.redfin.com/CA/El-Monte/12430-Magnolia-St-91732/home/7797854,,,N,Y,34.0532414,-118.0157218
PAST SALE,August-24-2009,Single Family Residential,2111 Maxson Rd,El Monte,CA,91733,330000,3,2.0,619 - El Monte,1419,5000,1951,2897,233,,Sold,,,http://www.redfin.com/CA/El-Monte/2111-Maxson-Rd-91733/home/7799832,CRMLS,C09028545,N,Y,34.0486519,-118.0297272
PAST SALE,,Single Family Residential,12154 Fineview St,El Monte,CA,91733,85000,2,1.0,,768,6763,1948,,111,,,,,http://www.redfin.com/CA/El-Monte/12154-Fineview-St-91733/home/7799864,,,N,Y,34.0502429,-118.0293812
PAST SALE,,Single Family Residential,3238 Tyler Ave,El Monte,CA,91731,235000,2,1.0,,1176,7673,1928,,200,,,,,http://www.redfin.com/CA/El-Monte/3238-Tyler-Ave-91731/home/7996905,,,N,Y,34.0674366,-118.0356785
PAST SALE,,Single Family Residential,3110 Lexington Ave,El Monte,CA,91731,179500,3,2.0,,1272,6123,1941,,141,,,,,http://www.redfin.com/CA/El-Monte/3110-Lexington-Ave-91731/home/8004658,,,N,Y,34.0648044,-118.038753
PAST SALE,,Single Family Residential,9765 Whitmore St,El Monte,CA,91733,160000,3,1.0,,1345,10821,1942,,119,,,,,http://www.redfin.com/CA/El-Monte/9765-Whitmore-St-91733/home/8005126,,,N,Y,34.0663014,-118.0564315
PAST SALE,,Condo/Co-op,3597 Daybreak St,El Monte,CA,91732,174000,3,3.0,,1433,,1987,,121,,,,,http://www.redfin.com/CA/El-Monte/3597-Daybreak-St-91732/home/7987897,,,N,Y,34.066665,-118.006744
PAST SALE,October-25-2008,Single Family Residential,12351 Ferris Rd,El Monte,CA,91732,328000,3,2.0,619 - El Monte,1429,5846,1953,3200,230,,Sold,,,http://www.redfin.com/CA/El-Monte/12351-Ferris-Rd-91732/home/7986770,CRMLS,C08086024,N,Y,34.0672685,-118.0077953
PAST SALE,December-23-2014,Single Family Residential,3356 Earlswood Dr,Rosemead,CA,91770,480000,3,1.0,651 - Rosemead/S. San Gabriel,1167,6753,1950,950,411,,Sold,,,http://www.redfin.com/CA/Rosemead/3356-Earlswood-Dr-91770/home/6994097,CRMLS,IG14209523,N,Y,34.0693552,-118.0735714
PAST SALE,,Condo/Co-op,2263 Burkett Rd,El Monte,CA,91732,190000,3,2.0,,1342,,1991,,142,,,,,http://www.redfin.com/CA/El-Monte/2263-Burkett-Rd-91732/home/7797524,,,N,Y,34.0469637,-118.0221427
PAST SALE,April-18-2012,Single Family Residential,12610 KLINGERMAN St,El Monte,CA,91732,280000,3,2.0,619 - El Monte,1098,5923,1961,1929,255,,Sold,,,http://www.redfin.com/CA/El-Monte/12610-Klingerman-St-91732/home/7797617,CRMLS,S685730,N,Y,34.0460964,-118.0184439
PAST SALE,,Single Family Residential,12602 Pineville St,El Monte,CA,91732,152000,3,2.0,,1372,5531,1961,,111,,,,,http://www.redfin.com/CA/El-Monte/12602-Pineville-St-91732/home/7797631,,,N,Y,34.0449776,-118.0195161
PAST SALE,July-8-2015,Single Family Residential,12649 Redberry St,El Monte,CA,91732,468000,3,2.0,619 - El Monte,1545,6040,1962,753,303,,Sold,,,http://www.redfin.com/CA/El-Monte/12649-Redberry-St-91732/home/7797662,CRMLS,TR15115629,N,Y,34.0433702,-118.0194934
PAST SALE,,Single Family Residential,2212 Amber Ave,El Monte,CA,91732,190000,3,2.0,,1572,5878,1980,,121,,,,,http://www.redfin.com/CA/El-Monte/2212-Amber-Ave-91732/home/7797683,,,N,Y,34.0437899,-118.0205374
PAST SALE,,Single Family Residential,1942 Burkett Rd,South El Monte,CA,91733,143000,2,1.0,,888,9649,1938,,161,,,,,http://www.redfin.com/CA/South-El-Monte/1942-Burkett-Rd-91733/home/7799640,,,N,Y,34.0419945,-118.0266696
PAST SALE,July-30-2010,Single Family Residential,2157 Amber Ave,El Monte,CA,91732,335000,3,2.0,619 - El Monte,1233,5397,1966,2557,272,,Sold,,,http://www.redfin.com/CA/El-Monte/2157-Amber-Ave-91732/home/7799727,CRMLS,C10057127,N,Y,34.0433414,-118.0219057
PAST SALE,,Condo/Co-op,2139 Parkway Dr,South El Monte,CA,91733,184000,3,3.0,,2448,,1990,,75,,,,,http://www.redfin.com/CA/South-El-Monte/2139-Parkway-Dr-91733/home/7799779,,,N,Y,34.0439636,-118.0231496
PAST SALE,,Single Family Residential,11571 Hallwood Dr,El Monte,CA,91732,138000,2,1.0,,1151,5133,1938,,120,,,,,http://www.redfin.com/CA/El-Monte/11571-Hallwood-Dr-91732/home/7979720,,,N,Y,34.0939229,-118.0139041
PAST SALE,November-16-2007,Single Family Residential,11563 HALLWOOD Dr,El Monte,CA,91732,420000,3,2.0,619 - El Monte,1167,8000,1960,3544,360,,Sold,,,http://www.redfin.com/CA/El-Monte/11563-Hallwood-Dr-91732/home/7979722,i-Tech MLS,22099852,N,Y,34.094133,-118.0141114
PAST SALE,April-28-2016,Single Family Residential,11561 Hallwood Dr,El Monte,CA,91732,335000,2,1.0,619 - El Monte,1212,7309,1939,458,276,,Sold,,,http://www.redfin.com/CA/El-Monte/11561-Hallwood-Dr-91732/home/7979721,CRMLS,AR16012127,N,Y,34.0939863,-118.0141935
PAST SALE,,Condo/Co-op,5037 1/2 Peck Rd,El Monte,CA,91732,215000,3,3.0,,1725,,1991,,125,,,,,http://www.redfin.com/CA/El-Monte/5037-1-2-Peck-Rd-91732/home/7979782,,,N,Y,34.094856,-118.013489
PAST SALE,July-21-2011,Single Family Residential,11827 Hemlock St,El Monte,CA,91732,240000,3,1.0,619 - El Monte,988,7706,1955,2201,243,,Sold,,,http://www.redfin.com/CA/El-Monte/11827-Hemlock-St-91732/home/7980236,CRMLS,T11005791,N,Y,34.0951875,-118.0067594
PAST SALE,,Single Family Residential,11811 Hemlock St,El Monte,CA,91732,152000,3,1.0,,1420,5672,1939,,107,,,,,http://www.redfin.com/CA/El-Monte/11811-Hemlock-St-91732/home/7980234,,,N,Y,34.0953604,-118.007131
PAST SALE,,Single Family Residential,11839 Cherrylee Dr,El Monte,CA,91732,150000,3,2.0,,1236,6298,1964,,121,,,,,http://www.redfin.com/CA/El-Monte/11839-Cherrylee-Dr-91732/home/7980285,,,N,Y,34.0943006,-118.0067076
PAST SALE,,Single Family Residential,11857 Cherrylee Dr,El Monte,CA,91732,200000,2,1.0,,1064,4012,1939,,188,,,,,http://www.redfin.com/CA/El-Monte/11857-Cherrylee-Dr-91732/home/7980283,,,N,Y,34.0939081,-118.0062313
PAST SALE,,Single Family Residential,5115 La Madera Ave,El Monte,CA,91732,160000,2,1.0,,949,7280,1939,,169,,,,,http://www.redfin.com/CA/El-Monte/5115-La-Madera-Ave-91732/home/7980308,,,N,Y,34.0941371,-118.0061374
PAST SALE,November-6-2012,Single Family Residential,5227 N Cogswell Rd,El Monte,CA,91732,345000,3,1.75,619 - El Monte,1610,6307,1962,1727,214,,Sold,,,http://www.redfin.com/CA/El-Monte/5227-Cogswell-Rd-91732/home/7980368,CRMLS,M12115423,N,Y,34.0949494,-118.0043335
PAST SALE,,Single Family Residential,5253 Cogswell Rd,El Monte,CA,91732,157000,3,1.0,,1122,7858,1962,,140,,,,,http://www.redfin.com/CA/El-Monte/5253-Cogswell-Rd-91732/home/7980377,,,N,Y,34.0953702,-118.0032549
PAST SALE,,Single Family Residential,12045 Celine St,El Monte,CA,91732,200000,3,2.0,,2148,13051,1957,,93,,,,,http://www.redfin.com/CA/El-Monte/12045-Celine-St-91732/home/7980565,,,N,Y,34.0950528,-118.0013857
PAST SALE,,Single Family Residential,12015 Ranchito St,El Monte,CA,91732,147500,3,2.0,,1704,7006,1964,,87,,,,,http://www.redfin.com/CA/El-Monte/12015-Ranchito-St-91732/home/7983182,,,N,Y,34.0864559,-118.0066528
PAST SALE,,Single Family Residential,12141 Ranchito St,El Monte,CA,91732,122000,3,2.0,,1166,5409,1962,,105,,,,,http://www.redfin.com/CA/El-Monte/12141-Ranchito-St-91732/home/7983208,,,N,Y,34.0856918,-118.0041456
PAST SALE,September-9-2011,Single Family Residential,4635 MAXSON Rd,El Monte,CA,91732,167000,1,1.0,619 - El Monte,540,6500,1952,2151,309,,Sold,,,http://www.redfin.com/CA/El-Monte/4635-Maxson-Rd-91732/home/7983251,i-Tech MLS,22152895,N,Y,34.0840801,-118.0043077
PAST SALE,April-21-2015,Single Family Residential,12120 Ranchito St,El Monte,CA,91732,450000,3,2.0,619 - El Monte,1428,5801,1964,831,315,,Sold,,,http://www.redfin.com/CA/El-Monte/12120-Ranchito-St-91732/home/7983265,CRISNet,SR14256462,N,Y,34.0852396,-118.0048189
PAST SALE,,Single Family Residential,12022 Ranchito St,El Monte,CA,91732,150000,3,1.0,,1372,6090,1935,,109,,,,,http://www.redfin.com/CA/El-Monte/12022-Ranchito-St-91732/home/7983286,,,N,Y,34.0857616,-118.006715
PAST SALE,May-30-2008,Single Family Residential,12132 Emery St,El Monte,CA,91732,285000,3,1.75,619 - El Monte,1210,6545,1939,3348,236,,Sold,,,http://www.redfin.com/CA/El-Monte/12132-Emery-St-91732/home/7983373,CRMLS,H07119306,N,Y,34.0831004,-118.0053997
PAST SALE,,Single Family Residential,12148 Killian St,El Monte,CA,91732,380000,3,2.0,,1625,7245,1953,,234,,,,,http://www.redfin.com/CA/El-Monte/12148-Killian-St-91732/home/7983396,,,N,Y,34.081463,-118.0055604
PAST SALE,,Single Family Residential,12132 Killian St,El Monte,CA,91732,162500,3,2.0,,1471,5967,1988,,110,,,,,http://www.redfin.com/CA/El-Monte/12132-Killian-St-91732/home/7983411,,,N,Y,34.081132,-118.0064611
PAST SALE,,Single Family Residential,12036 Killian St,El Monte,CA,91732,120000,2,1.0,,744,4939,1944,,161,,,,,http://www.redfin.com/CA/El-Monte/12036-Killian-St-91732/home/7983430,,,N,Y,34.0822414,-118.0079336
PAST SALE,,Single Family Residential,12024 Killian St,El Monte,CA,91732,165000,3,2.0,,1383,8128,1964,,119,,,,,http://www.redfin.com/CA/El-Monte/12024-Killian-St-91732/home/7983427,,,N,Y,34.0823249,-118.0082059
PAST SALE,April-9-2010,Single Family Residential,12048 Killian St,El Monte,CA,91732,296000,3,1.0,619 - El Monte,1134,6408,1962,2669,261,,Sold,,,http://www.redfin.com/CA/El-Monte/12048-Killian-St-91732/home/7983438,CRMLS,H10013664,N,Y,34.0819482,-118.0076296
PAST SALE,,Single Family Residential,4356 Maxson Rd,El Monte,CA,91732,438000,3,2.0,,1108,8815,1959,,395,,,,,http://www.redfin.com/CA/El-Monte/4356-Maxson-Rd-91732/home/7983713,,,N,Y,34.0795003,-118.0053928
PAST SALE,,Single Family Residential,4325 Bannister Ave,El Monte,CA,91732,292500,2,1.0,,870,9801,1937,,336,,,,,http://www.redfin.com/CA/El-Monte/4325-Bannister-Ave-91732/home/7983747,,,N,Y,34.0782112,-118.0029782
PAST SALE,,Single Family Residential,4740 Maxson Rd,El Monte,CA,91732,150000,3,2.0,,1185,9190,1964,,127,,,,,http://www.redfin.com/CA/El-Monte/4740-Maxson-Rd-91732/home/7983849,,,N,Y,34.0866238,-118.0031025
PAST SALE,,Single Family Residential,4749 Durfee Ave,El Monte,CA,91732,200000,3,2.0,,1892,9557,1948,,106,,,,,http://www.redfin.com/CA/El-Monte/4749-Durfee-Ave-91732/home/7983860,,,N,Y,34.08555,-118.002058
PAST SALE,February-17-2010,Single Family Residential,4761 Durfee Ave,El Monte,CA,91732,265000,3,2.0,El Monte,1200,9392,1952,2720,221,,Sold,,,http://www.redfin.com/CA/El-Monte/4761-Durfee-Ave-91732/home/7983858,TheMLS,09-399789,N,Y,34.0859089,-118.0019159
PAST SALE,,Single Family Residential,4702 Durfee Ave,El Monte,CA,91732,500000,3,2.0,,1655,15898,1953,,302,,,,,http://www.redfin.com/CA/El-Monte/4702-Durfee-Ave-91732/home/7983881,,,N,Y,34.0843151,-118.0014374
PAST SALE,March-19-2008,Single Family Residential,4747 Bannister Ave,El Monte,CA,91732,415000,3,1.75,619 - El Monte,1640,7928,1961,3420,253,,Sold,,,http://www.redfin.com/CA/El-Monte/4747-Bannister-Ave-91732/home/7983908,CRMLS,C08006282,N,Y,34.0852193,-118.000621
PAST SALE,,Single Family Residential,4921 Buffington Rd,El Monte,CA,91732,196000,3,3.0,,1781,9644,1947,,110,,,,,http://www.redfin.com/CA/El-Monte/4921-Buffington-Rd-91732/home/7985136,,,N,Y,34.0916226,-118.0096872
PAST SALE,,Single Family Residential,11626 Hallwood Dr,El Monte,CA,91732,183000,3,2.0,,1480,7058,1964,,124,,,,,http://www.redfin.com/CA/El-Monte/11626-Hallwood-Dr-91732/home/7985158,,,N,Y,34.0928477,-118.0123759
PAST SALE,February-2-2009,Single Family Residential,11741 Roseglen St,El Monte,CA,91732,294900,3,2.0,619 - El Monte,1221,5250,1962,3100,242,,Sold,,,http://www.redfin.com/CA/El-Monte/11741-Roseglen-St-91732/home/7985167,CRMLS,C08174639,N,Y,34.0918476,-118.0101206
PAST SALE,,Single Family Residential,4912 Buffington Rd,El Monte,CA,91732,380000,3,2.0,,1648,6280,1940,,231,,,,,http://www.redfin.com/CA/El-Monte/4912-Buffington-Rd-91732/home/7985193,,,N,Y,34.0912425,-118.0093403
PAST SALE,,Single Family Residential,12119 Hallwood Dr,El Monte,CA,91732,138500,3,2.0,,1166,6204,1962,,119,,,,,http://www.redfin.com/CA/El-Monte/12119-Hallwood-Dr-91732/home/7985322,,,N,Y,34.09053,-118.0021126
PAST SALE,August-19-2015,Single Family Residential,12126 Hallwood Dr,El Monte,CA,91732,420000,3,2.0,619 - El Monte,1172,6330,1960,711,358,,Sold,,,http://www.redfin.com/CA/El-Monte/12126-Hallwood-Dr-91732/home/7985349,CRMLS,IV15103563,N,Y,34.0896536,-118.0022916
PAST SALE,March-23-2009,Single Family Residential,,El Monte,CA,91732,310000,3,2.0,619 - El Monte,1519,6000,1964,3051,204,,Sold,,,http://www.redfin.com/CA/El-Monte/Undisclosed-address-91732/home/7985372,CRMLS,B2102937,N,Y,34.089716,-118.0029597
PAST SALE,,Single Family Residential,12102 Hallwood Dr,El Monte,CA,91732,144000,3,2.0,,1519,6021,1964,,95,,,,,http://www.redfin.com/CA/El-Monte/12102-Hallwood-Dr-91732/home/7985373,,,N,Y,34.0895473,-118.0030173
PAST SALE,,Single Family Residential,12103 Roseglen St,El Monte,CA,91732,125000,2,1.0,,1152,6436,1937,,109,,,,,http://www.redfin.com/CA/El-Monte/12103-Roseglen-St-91732/home/7985376,,,N,Y,34.0891436,-118.0036645
PAST SALE,,Single Family Residential,12101 Roseglen St,El Monte,CA,91732,128000,2,1.0,,942,6050,1957,,136,,,,,http://www.redfin.com/CA/El-Monte/12101-Roseglen-St-91732/home/7985377,,,N,Y,34.0890205,-118.0037808
PAST SALE,February-3-2016,Single Family Residential,4802 Cogswell Rd,El Monte,CA,91732,430000,3,1.5,619 - El Monte,1484,6256,1951,543,290,,Sold,,,http://www.redfin.com/CA/El-Monte/4802-Cogswell-Rd-91732/home/7985392,CRMLS,TR15266853,N,Y,34.0879615,-118.0061793
PAST SALE,,Single Family Residential,12054 Roseglen St,El Monte,CA,91732,250000,3,2.0,,1146,5446,1962,,218,,,,,http://www.redfin.com/CA/El-Monte/12054-Roseglen-St-91732/home/7985420,,,N,Y,34.0882223,-118.0043879
PAST SALE,May-15-2010,Single Family Residential,12134 ROSEGLEN St,El Monte,CA,91732,280000,2,1.5,619 - El Monte,1054,5040,1960,2633,266,,Sold,,,http://www.redfin.com/CA/El-Monte/12134-Roseglen-St-91732/home/7985425,CRMLS,R907042,N,Y,34.0880937,-118.0030351
PAST SALE,February-11-2014,Single Family Residential,12044 Roseglen St,El Monte,CA,91732,325000,3,1.5,619 - El Monte,1089,5994,1963,1265,298,,Sold,,,http://www.redfin.com/CA/El-Monte/12044-Roseglen-St-91732/home/7985427,CRMLS,CV13220515,N,Y,34.0885246,-118.0044756
PAST SALE,,Single Family Residential,11929 Lower Azusa Rd,El Monte,CA,91732,176000,2,1.0,,1020,17789,1950,,173,,,,,http://www.redfin.com/CA/El-Monte/11929-Lower-Azusa-Rd-91732/home/7985450,,,N,Y,34.0886392,-118.0078743
PAST SALE,,Single Family Residential,11924 Roseglen St,El Monte,CA,91732,166500,1,1.0,,948,9759,1944,,176,,,,,http://www.redfin.com/CA/El-Monte/11924-Roseglen-St-91732/home/7985460,,,N,Y,34.0896592,-118.0071216
PAST SALE,,Single Family Residential,4847 La Madera Ave,El Monte,CA,91732,270000,3,2.0,,2104,19385,1934,,128,,,,,http://www.redfin.com/CA/El-Monte/4847-La-Madera-Ave-91732/home/7985468,,,N,Y,34.0899466,-118.0083014
PAST SALE,December-5-2007,Single Family Residential,4823 La Madera Ave,El Monte,CA,91732,345000,2,1.0,619 - El Monte,864,5771,1951,3525,399,,Sold,,,http://www.redfin.com/CA/El-Monte/4823-La-Madera-Ave-91732/home/7985470,CRMLS,A07154303,N,Y,34.0892706,-118.0085916
PAST SALE,,Single Family Residential,11838 Roseglen St,El Monte,CA,91732,142000,3,2.0,,1348,6335,1964,,105,,,,,http://www.redfin.com/CA/El-Monte/11838-Roseglen-St-91732/home/7985478,,,N,Y,34.089997,-118.0086945
PAST SALE,,Single Family Residential,11812 Roseglen St,El Monte,CA,91732,140000,3,2.0,,1700,11385,1934,,82,,,,,http://www.redfin.com/CA/El-Monte/11812-Roseglen-St-91732/home/7985480,,,N,Y,34.0905021,-118.0094301
PAST SALE,,Single Family Residential,11820 Roseglen St,El Monte,CA,91732,160500,3,2.0,,1381,6245,1961,,116,,,,,http://www.redfin.com/CA/El-Monte/11820-Roseglen-St-91732/home/7985484,,,N,Y,34.090075,-118.009422
PAST SALE,,Single Family Residential,4824 Dyson Ave,El Monte,CA,91732,148000,3,2.0,,1187,5086,1961,,125,,,,,http://www.redfin.com/CA/El-Monte/4824-Dyson-Ave-91732/home/7985520,,,N,Y,34.0905278,-118.0117228
PAST SALE,,Single Family Residential,4815 Dyson Ave,El Monte,CA,91732,192000,3,2.0,,1227,5030,1961,,156,,,,,http://www.redfin.com/CA/El-Monte/4815-Dyson-Ave-91732/home/7985536,,,N,Y,34.0903886,-118.0122309
PAST SALE,July-5-2008,Single Family Residential,4831 Dyson Ave,El Monte,CA,91732,340000,3,1.5,619 - El Monte,1227,5171,1961,3312,277,,Sold,,,http://www.redfin.com/CA/El-Monte/4831-Dyson-Ave-91732/home/7985539,CRMLS,K08068628,N,Y,34.0908042,-118.0120485
PAST SALE,August-5-2008,Single Family Residential,11635 Ranchito St,El Monte,CA,91732,257000,3,2.0,619 - El Monte,1186,6195,1966,3281,217,,Sold,,,http://www.redfin.com/CA/El-Monte/11635-Ranchito-St-91732/home/7985557,CRMLS,A08092459,N,Y,34.0890571,-118.0140227
PAST SALE,,Single Family Residential,11804 Lower Azusa Rd,El Monte,CA,91732,285000,3,2.0,,1381,7478,1961,,206,,,,,http://www.redfin.com/CA/El-Monte/11804-Lower-Azusa-Rd-91732/home/7985597,,,N,Y,34.0886894,-118.0108176
PAST SALE,June-19-2009,Single Family Residential,11802 Lower Azusa Road Rd,El Monte,CA,91732,263200,3,2.0,619 - El Monte,1381,7350,1961,2963,191,,Sold,,,http://www.redfin.com/CA/El-Monte/11802-Lower-Azusa-Rd-91732/home/7985599,CRMLS,H09042016,N,Y,34.0888521,-118.0107363
PAST SALE,July-6-2005,Single Family Residential,11929 RANCHITO St,El Monte,CA,91732,478000,3,,619 - El Monte,1271,10500,1960,4407,376,,Sold,,,http://www.redfin.com/CA/El-Monte/11929-Ranchito-St-91732/home/7985652,CRMLS,R52472,N,Y,34.0866099,-118.0077557
PAST SALE,,Single Family Residential,11927 Ranchito St,El Monte,CA,91732,117000,2,1.0,,1091,7145,1947,,107,,,,,http://www.redfin.com/CA/El-Monte/11927-Ranchito-St-91732/home/7985653,,,N,Y,34.0868482,-118.0076945
PAST SALE,,Single Family Residential,11934 Lower Azusa Rd,El Monte,CA,91732,148000,3,2.0,,1201,6402,1963,,123,,,,,http://www.redfin.com/CA/El-Monte/11934-Lower-Azusa-Rd-91732/home/7985660,,,N,Y,34.087811,-118.0079832
